random_crop_id,image_path,sheet_id,sheet_title,page_number,ink_ratio,human_quick_label,human_notes
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0020_random_0666,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0020_random_0666.png,P-418,"1/2"" CW,",21,0.036535,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0667,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0667.png,S142,Project Number,6,0.730153,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0187_random_0668,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0187_random_0668.png,MH301,LOCKABLE COVER,188,0.070165,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0669,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0669.png,PL507,OVERALL MED GAS RISER,5,0.107806,,
Revision_Set_7_37f6066a_p0002_random_0670,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0670.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.09342,,
Revision_1_-_Drawing_Changes_6cbee960_p0032_random_0671,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0032_random_0671.png,P-418,"1/2"" CW,",33,0.068751,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0005_random_0672,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0005_random_0672.png,AE126,SIM,6,0.146016,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0673,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0673.png,S140,"(E) BRACE FRAME, STITCH WELD CHANNEL TO TOP TUBE OF FRAME WITH BEVEL",5,0.019471,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0187_random_0674,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0187_random_0674.png,MH301,LOCKABLE COVER,188,0.004139,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0675,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0675.png,PL305,4TH FLOOR - MED GAS,2,0.00565,,
Revision_Set_7_37f6066a_p0002_random_0676,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0676.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.008436,,
Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0677,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0677.png,AE611,SEE SCHEDULE,25,0.02612,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0023_random_0678,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0023_random_0678.png,P-418,"EXISTING 4"" SS DN",24,0.035937,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0679,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0679.png,S142,Project Number,6,0.669787,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0197_random_0680,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0197_random_0680.png,E001,SYMBOLS  LIST.,198,0.07889,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0681,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0681.png,PL507,OVERALL MED GAS RISER,5,0.091622,,
Revision_Set_7_37f6066a_p0003_random_0682,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0682.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.018758,,
Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0683,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0683.png,AD401,Sim,7,0.0706,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0018_random_0684,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0018_random_0684.png,A5075,"RECEPTACLE, DUPLEX",19,0.061078,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0685,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0685.png,S140,"(E) BRACE FRAME, STITCH WELD CHANNEL TO TOP TUBE OF FRAME WITH BEVEL",5,0.028814,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_random_0686,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0191_random_0686.png,E405,PANEL SCHEDULES - ELECTRICAL,192,0.151275,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0687,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0687.png,PL307,ATTIC - MED GAS,4,0.040034,,
Revision_Set_7_37f6066a_p0003_random_0688,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0688.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.049149,,
Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0689,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0689.png,AD401,Sim,7,0.048258,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0690,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0690.png,AE514,"1' - 6""",15,0.16736,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0691,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0691.png,S140,"(E) BRACE FRAME, STITCH WELD CHANNEL TO TOP TUBE OF FRAME WITH BEVEL",5,0.182682,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_random_0692,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_random_0692.png,E403,PANEL SCHEDULES - ELECTRICAL,191,0.066218,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0693,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0693.png,PL507,OVERALL MED GAS RISER,5,0.158296,,
Revision_Set_7_37f6066a_p0002_random_0694,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0694.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.004411,,
Revision_1_-_Drawing_Changes_6cbee960_p0043_random_0695,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0043_random_0695.png,MH301,VAV,44,0.070194,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0696,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0696.png,AE514,"1' - 0""",14,0.005934,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0697,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0697.png,S140,PHOTO A-9,8,0.306466,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0193_random_0698,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0193_random_0698.png,EP102,"4 - 3""C. UP",194,0.005092,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0699,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0699.png,PL302,EXISTING 1ST FLOOR - MED GAS,1,0.024904,,
Revision_Set_7_37f6066a_p0002_random_0700,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0700.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.027579,,
Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0701,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0020_random_0701.png,AE501,CENTRAL STAIR,21,0.094663,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0019_random_0702,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0019_random_0702.png,,,20,0.076735,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0703,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0703.png,S142,NOTE:,7,0.686118,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0704,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0704.png,A101,DIRECTION OF WATER FLOW,185,0.217063,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0705,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0705.png,PL306,5TH FLOOR - MED GAS,3,0.043619,,
Revision_Set_7_37f6066a_p0002_random_0706,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0706.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.034196,,
Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0707,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0004_random_0707.png,S140,FOURTH FLOOR GENERAL NOTES:,5,0.034209,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0024_random_0708,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0024_random_0708.png,P-418,"4"" SS",25,0.068892,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0709,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0709.png,S142,NOTE:,7,0.554071,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0179_random_0710,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0179_random_0710.png,P-418,CS-1,180,0.118364,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0711,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0711.png,PL302,EXISTING 1ST FLOOR - MED GAS,1,0.059959,,
Revision_Set_7_37f6066a_p0003_random_0712,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0712.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.047672,,
Revision_1_-_Drawing_Changes_6cbee960_p0026_random_0713,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0026_random_0713.png,AE611,"9'-0""",27,0.008774,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0026_random_0714,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0026_random_0714.png,P-418,FD-C,27,0.11947,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0715,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0715.png,S140,"(E) BRACE FRAME, STITCH WELD CHANNEL TO TOP TUBE OF FRAME WITH BEVEL",5,0.026603,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0197_random_0716,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0197_random_0716.png,E001,SYMBOLS  LIST.,198,0.096677,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0717,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0717.png,PL302,EXISTING 1ST FLOOR - MED GAS,1,0.009624,,
Revision_Set_7_37f6066a_p0002_random_0718,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0718.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.021995,,
Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0719,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0719.png,AE127,FINISH PLAN  & WALL PROTECTION PLAN FLOOR 3,30,0.013812,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0025_random_0720,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0025_random_0720.png,P-809,TP-2,26,0.01391,,
